ID,x,y,Smax,DSmax,Kσ,Dσmax,Aσ,Hf,Kw,Bf,Af,ODI,ODI_pred,ODI_diff
BJ30,494553.55592,5403730.16158182,45.343825581870725,32.88712902697387,45.82105266151597,20.393546704335975,61.06830361861503,166.2390482917796,40.78370770783048,136.914448167718,32.5808954013486,0.15691602385649042,0.1568804383385919,3.558551789853426e-05
BJ31,494578.6005,5403730.15763636,45.46164346380139,32.961254159896406,45.94072094656545,20.43487238990043,61.19834390142395,166.5342128190266,40.880743494776546,137.16083698891094,32.66103933799043,0.15868894665052533,0.1586532850964929,3.566155403242344e-05
BJ32,494603.64508,5403730.15369091,45.576498149339386,33.03430164311918,46.05728404773005,20.476088779425364,61.32736856385554,166.83201265188265,40.9759679815137,137.40906549258435,32.73949862409252,0.16044760725033114,0.1604118702718339,3.5736978497236116e-05
BJ33,494628.68966,5403730.14974546,45.689359173009066,33.10680700210468,46.171752268567964,20.517410570783134,61.45615145813993,167.13375064967508,41.070117404531054,137.6602632989151,32.81689594318124,0.16220316787079847,0.16216735560078666,3.581227001181464e-05
BJ34,494653.73424,5403730.1458,45.805486301743606,33.18133088658845,46.289617265176304,20.55966542630205,61.588058972563324,167.4424162296383,41.166915376614504,137.9172967401942,32.89647472752663,0.16400394729516385,0.16396805779431833,3.588950084551512e-05
BJ35,494678.77882,5403730.14185455,45.92410583950477,33.25765234948944,46.41006638925627,20.602883919786507,61.722971790937144,167.75941271116253,41.265936399461765,138.18121817195453,32.9778187246359,0.16584836748093162,0.16581239887761157,3.596860332005791e-05
BJ36,494703.8234,5403730.13790909,46.0435064687406,33.335173907732354,46.5313055482257,20.64702727300681,61.86036343698461,168.08655659201418,41.36615393807984,138.45332561807848,33.059964732230924,0.16772907535651374,0.1676930260944327,3.604926208103376e-05
BJ37,494728.86798,5403730.13396364,46.16146771060059,33.41313855428117,46.65100629321733,20.692063015056277,61.99959482846025,168.42642074484968,41.46625035683732,138.73547598025783,33.14167009879892,0.1696371779207864,0.16960104682505606,3.613109573033513e-05
BJ38,494753.91256,5403730.13001818,46.27506393126797,33.49056379541628,46.7661002686987,20.737962953125628,62.13985993273723,168.7825716416055,41.564501288106946,139.0302570384507,33.22130337352789,0.17156148767035967,0.17152527404589524,3.621362446443177e-05
BJ39,494778.95714,5403730.12607273,46.38037344802501,33.56614471930654,46.87247410424264,20.784701110132783,62.28010745155255,169.1599329291491,41.65860477394421,139.34125192085486,33.29668238810029,0.17348743712559722,0.17345114090207592,3.6296223521303794e-05
BJ40,494804.00172,5403730.12212727,46.47203472550616,33.63810691090062,46.96450389987205,20.83225135954447,62.41892326690036,169.5653495743301,41.745421222287746,139.67345015473282,33.36482753751241,0.1753954511359224,0.17535907308254972,3.637805337267097e-05
BJ41,494829.0463,5403730.11818182,46.544204252545185,33.704568463344835,47.036058576949785,20.88063611101092,62.55489170306256,170.0068975713961,41.82156964112745,140.03278220694966,33.42251169156271,0.17726604205091792,0.17722958377267495,3.645827824297343e-05
BJ42,494854.09088,5403730.11423636,46.62337430153569,33.77526311993911,47.11489675714597,20.93092944125436,62.69733201833393,170.46218887952818,41.9033216250607,140.40373841493997,33.48483508033203,0.17923023858104403,0.17919369606342472,3.6542517619309045e-05
BJ43,494879.13546,5403730.11029091,46.72345573981018,33.85537749503518,47.215591909091415,20.98376920028987,62.85131993833704,170.9203614404047,41.9992805225601,140.778889533692,33.55975621152088,0.1813595240927918,0.18132289025555115,3.663383724064606e-05
BJ44,494904.18004,5403730.10634546,46.84698511874473,33.946054200368835,47.3407952833127,21.039464269854715,63.01825618730531,171.38176474930506,42.111169632100925,141.15874440532576,33.648803191176235,0.18367392387651396,0.18363719078057317,3.67330959407941e-05
BJ45,494929.22462,5403730.1024,46.99705439460309,34.04868603467911,47.49373864982103,21.09839116464497,63.19984819297933,171.8468248274317,42.24108958669238,141.5439232885255,33.75383872041516,0.18619784797340772,0.18616100663280377,3.684134060394362e-05
BJ46,494954.2692,5403730.09845455,47.17747301439886,34.16498899682641,47.67840371325126,21.16101377002075,63.39819959334038,172.31606655622494,42.391628472904976,141.9351903748241,33.87715774158995,0.18896137079799546,0.18892441093695045,3.695986104501614e-05
BJ47,494979.31378,5403730.09450909,47.38879249683601,34.29541105290542,47.895363438579814,21.227588288821796,63.614082964491615,172.79189896262127,42.56331716357222,142.3345224587654,34.01916957227278,0.19197584025899697,0.1919387511150501,3.708914394687235e-05
BJ48,495004.35836,5403730.09056364,47.62709697281288,34.43866453692717,48.140514122003474,21.29809460966328,63.84646523028492,173.2793769857573,42.753868464802544,142.74560865596166,34.17769991510276,0.19522711775716145,0.19518988917422042,3.722858294102904e-05
BJ49,495029.40294,5403730.08661818,47.90492564240877,34.60008478853813,48.42697237902677,21.373751904797047,64.10151169585114,173.7765159218245,42.97155548789992,143.16799545928455,34.36018026539113,0.19880305708661,0.19876567514075738,3.7381945852621445e-05
BJ50,495054.44752,5403730.08267273,48.23851613765995,34.78669409459625,48.77171860753181,21.456253007409728,64.38748678335355,174.2821017101627,43.227180662536,143.60217992363314,34.57627878157699,0.20282149584952996,0.20278394156309432,3.7554286435648176e-05
BJ51,495079.4921,5403730.07872727,48.62763925179541,34.99811058414352,49.17451878260626,21.545304513263943,64.70360702339113,174.79283786964362,43.520370070980746,144.04550460632473,34.825749547219694,0.20727083577950872,0.20723309067223883,3.774510726989311e-05
BJ52,495104.53668,5403730.07478182,49.03088219509803,35.21534119916659,49.59209065522596,21.635549198658943,65.02622390359086,175.29909174276153,43.82272407974227,144.48652075730755,35.083514324301035,0.21181237046602308,0.21177443058392098,3.793988210210042e-05
BJ53,495129.58126,5403730.07083636,49.45188062664341,35.43980357783001,50.028232106140635,21.727234916556682,65.35685913374616,175.7988545359567,44.13654144015903,144.92394951876955,35.3516803677851,0.21646729165033843,0.2164291521305467,3.8139519791730025e-05
BJ54,495154.62584,5403730.06689091,49.89602381326356,35.67379579745149,50.488569722078175,21.8209147261319,65.69822820841802,176.29144493398664,44.46538355817445,145.3577320737175,35.63344719439178,0.22127389595972433,0.22123555029694086,3.8345662783462187e-05
BJ55,495179.67042,5403730.06294545,50.36520302635482,35.91820617511556,50.97507029104411,21.9168745872117,66.05150784351171,176.77764760094513,44.810565357427976,145.7886659400241,35.9299713403021,0.22624870540678477,0.22621014638712045,3.8559019664319294e-05
BJ56,495204.715,5403730.059,50.83884700018874,36.16463262116426,51.46622158063728,22.01341859697307,66.4073439311845,177.2646894760533,45.15878688722853,146.22067283190754,36.22919237214849,0.2312594681286173,0.23122069421012803,3.877391848927658e-05
BJ57,495204.715,5403730.059,50.83884700018874,36.16463262116426,51.46622158063728,22.01341859697307,66.4073439311845,177.2646894760533,45.15878688722853,146.22067283190754,36.22919237214849,0.2312594681286173,0.23122069421012803,3.877391848927658e-05
BJ58,495204.715,5403704.51925,51.18908904241306,36.22463249888532,51.841190016890614,21.94720039612083,66.33541106105442,176.0941060761411,45.3190244578942,145.3168292428566,36.40003894606885,0.23035545808240784,0.23031672293460226,3.873514780558529e-05
BJ59,495204.715,5403678.9795,50.96542472456148,36.048264571586124,51.61618682095852,21.831466149023385,65.99714766963237,175.1005946918123,45.106652841530725,144.50277706505068,36.23360959648194,0.22568791323977314,0.2256493782710537,3.853496871944473e-05
BJ60,495204.715,5403653.43975,50.4291439463226,35.74420612620499,51.06426809804121,21.68995291522832,65.51671571823414,174.21683389482814,44.692160352029724,143.7482619323148,35.88389832598393,0.21901034228866414,0.2189720937039208,3.8248584743355574e-05
BJ61,495204.715,5403627.9,49.85705968252471,35.4270082110499,50.47476734600543,21.547153881294147,65.02406053328059,173.36421422102546,44.25570037782659,143.01540732334908,35.51380776119597,0.21215848365919224,0.21212052893317868,3.7954726013561535e-05
